filename,width,height,class,xmin,ymin,xmax,ymax
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Sehat,177,210,200,251
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Sehat,197,203,216,236
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Sehat,212,188,230,223
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Sehat,227,178,250,206
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Sehat,246,158,264,197
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Sehat,259,140,283,187
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Sehat,278,134,297,173
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Sehat,299,127,312,162
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Sehat,157,272,180,312
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Sehat,173,263,194,298
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Sehat,189,246,211,283
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Sehat,210,236,225,273
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Sehat,220,222,241,255
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Sehat,234,207,258,248
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Sehat,252,193,272,236
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Sehat,269,178,289,225
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Sehat,286,170,309,212
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Sehat,305,164,323,203
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Tidak Sehat,321,161,337,197
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Sehat,313,119,334,165
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Sehat,328,101,345,141
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Sehat,338,91,363,129
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Sehat,355,75,376,115
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Tidak Sehat,446,30,458,62
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Tidak Sehat,467,170,488,204
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Sehat,483,157,497,183
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Tidak Sehat,516,136,530,161
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Tidak Sehat,542,138,566,176
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Sehat,495,137,520,178
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Sehat,477,201,498,232
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Sehat,494,188,513,220
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Sehat,516,175,531,211
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Sehat,521,155,546,202
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Sehat,540,187,561,247
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Sehat,513,213,538,264
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Sehat,548,246,568,280
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Sehat,373,65,396,112
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Sehat,396,53,418,102
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Sehat,414,51,432,84
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Sehat,423,31,448,74
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Sehat,449,63,472,94
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Sehat,437,71,454,110
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Sehat,455,12,481,53
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Sehat,473,4,496,36
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Sehat,489,39,505,72
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Sehat,475,49,492,87
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Tidak Sehat,493,75,506,116
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Tidak Sehat,475,89,495,127
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Sehat,333,140,360,172
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Sehat,333,178,349,223
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Sehat,344,176,368,209
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Sehat,355,134,376,166
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Sehat,372,121,394,148
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Sehat,363,154,390,195
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Sehat,384,144,403,188
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Sehat,403,131,425,178
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Sehat,390,101,404,137
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Sehat,402,93,417,130
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Sehat,421,81,440,119
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Tidak Sehat,454,101,477,141
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Sehat,523,48,552,94
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Sehat,505,59,528,104
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Sehat,504,18,524,52
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Sehat,574,16,598,51
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Tidak Sehat,616,2,629,22
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Sehat,596,0,613,43
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Sehat,493,0,518,21
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Sehat,397,221,420,253
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Sehat,420,207,443,252
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Sehat,248,320,270,364
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Tidak Sehat,266,311,281,345
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Sehat,275,303,302,345
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Sehat,300,290,316,320
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Sehat,315,274,331,315
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Sehat,334,264,345,294
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Tidak Sehat,376,278,384,304
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Sehat,356,287,373,323
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Sehat,347,247,370,293
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Sehat,308,329,325,359
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Sehat,321,314,344,347
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Sehat,47,552,67,586
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Sehat,65,537,79,577
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Sehat,87,532,102,569
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Sehat,43,604,59,640
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Tidak Sehat,59,582,74,628
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Sehat,74,581,96,623
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Sehat,97,572,116,606
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Tidak Sehat,163,599,180,631
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Tidak Sehat,109,564,126,593
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Sehat,101,520,118,562
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Sehat,115,510,137,545
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Sehat,120,545,143,588
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Sehat,140,530,162,581
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Sehat,152,522,180,566
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Sehat,174,511,199,559
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Sehat,191,501,211,536
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Sehat,207,489,226,532
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Tidak Sehat,198,456,221,485
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Sehat,217,438,231,471
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Sehat,223,479,241,512
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Sehat,227,426,244,464
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Sehat,237,462,259,508
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Sehat,253,450,283,479
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Sehat,247,414,265,449
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Tidak Sehat,279,392,298,425
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Sehat,222,383,250,418
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Sehat,231,362,262,399
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Sehat,258,364,281,400
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Sehat,254,399,286,441
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Sehat,154,316,182,352
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Sehat,174,301,198,332
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Sehat,188,287,221,321
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Sehat,210,275,227,308
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Sehat,219,256,254,298
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Tidak Sehat,243,252,264,282
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Sehat,256,231,285,269
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Tidak Sehat,281,226,302,260
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Tidak Sehat,282,421,307,461
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Tidak Sehat,296,374,311,413
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Sehat,303,363,326,408
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Sehat,320,349,349,386
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Sehat,324,398,345,441
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Tidak Sehat,345,385,378,423
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Sehat,334,340,369,384
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Sehat,355,323,381,371
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Sehat,371,310,392,362
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Sehat,367,373,385,414
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Sehat,380,359,409,403
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Sehat,399,354,424,394
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Sehat,392,303,413,355
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Sehat,385,260,417,303
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Sehat,406,291,427,342
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Sehat,417,281,438,315
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Sehat,444,277,462,311
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Sehat,424,337,443,376
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Tidak Sehat,440,324,450,359
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Sehat,454,309,475,348
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Tidak Sehat,471,302,491,335
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Sehat,464,260,485,306
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Sehat,600,66,625,113
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Sehat,590,118,618,164
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Sehat,603,164,618,208
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Sehat,614,142,640,195
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Sehat,614,201,637,248
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Tidak Sehat,210,564,234,599
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Sehat,221,546,242,582
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Tidak Sehat,233,589,255,624
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Tidak Sehat,258,568,275,605
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Tidak Sehat,272,607,291,640
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Tidak Sehat,287,596,309,637
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Tidak Sehat,326,489,342,527
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Tidak Sehat,309,491,335,532
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Sehat,325,607,355,636
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Sehat,326,565,343,607
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Sehat,353,589,384,623
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Sehat,336,545,362,598
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Sehat,347,542,380,586
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Tidak Sehat,376,535,389,562
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Sehat,382,529,408,567
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Sehat,398,554,417,590
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Tidak Sehat,414,549,434,582
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Tidak Sehat,432,532,455,561
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Tidak Sehat,451,520,470,552
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Sehat,339,466,359,502
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Sehat,360,450,380,492
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Sehat,365,495,389,520
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Sehat,377,446,397,484
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Sehat,383,475,405,520
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Sehat,397,466,422,511
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Tidak Sehat,412,431,420,446
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Sehat,412,452,440,491
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Sehat,403,512,433,552
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Sehat,421,490,448,539
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Sehat,441,485,460,526
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Sehat,452,474,480,517
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Sehat,427,440,449,486
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Sehat,423,408,439,434
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Sehat,434,382,466,435
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Sehat,450,381,476,422
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Sehat,470,366,496,402
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Tidak Sehat,486,366,508,396
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Sehat,513,341,530,390
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Sehat,522,332,538,365
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Sehat,537,323,558,361
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Sehat,552,312,575,358
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Tidak Sehat,480,249,497,294
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Tidak Sehat,486,234,509,273
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Tidak Sehat,539,452,556,493
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Tidak Sehat,552,448,571,488
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Sehat,442,431,471,477
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Sehat,464,417,484,459
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Sehat,483,400,504,454
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Sehat,499,393,523,447
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Sehat,513,384,541,429
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Sehat,529,364,552,413
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Sehat,542,355,566,387
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Sehat,560,351,583,382
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Sehat,469,462,495,499
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Tidak Sehat,496,451,514,482
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Sehat,502,440,531,479
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Tidak Sehat,526,430,544,453
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Tidak Sehat,541,410,567,449
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Sehat,573,391,589,426
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Sehat,583,418,606,444
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Sehat,570,429,586,470
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Tidak Sehat,517,474,539,505
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Tidak Sehat,483,487,500,536
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Sehat,501,475,519,516
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Tidak Sehat,451,604,471,640
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Sehat,425,598,450,640
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Sehat,481,580,498,608
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Sehat,461,597,488,621
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Sehat,554,536,574,569
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Tidak Sehat,518,552,533,587
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Sehat,496,568,523,599
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Sehat,486,611,503,640
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Tidak Sehat,508,593,527,636
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Sehat,520,594,538,626
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Sehat,534,541,551,573
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Sehat,572,512,596,546
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Sehat,593,501,613,538
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Sehat,611,480,626,514
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Sehat,601,525,623,570
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Tidak Sehat,587,549,599,567
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Tidak Sehat,621,518,632,552
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Sehat,574,554,588,593
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Sehat,550,563,579,594
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Sehat,591,585,609,630
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Sehat,611,580,623,604
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Tidak Sehat,561,615,571,635
3_png.rf.ef9454fb018381b2f6f1044b6b571caf.jpg,640,640,Sehat,616,603,638,640
kubis-4_png.rf.039b49c80f3316d77b147ad92d3d129c.jpg,640,640,Sehat,67,215,113,252
kubis-4_png.rf.039b49c80f3316d77b147ad92d3d129c.jpg,640,640,Sehat,86,170,138,216
kubis-4_png.rf.039b49c80f3316d77b147ad92d3d129c.jpg,640,640,Tidak Sehat,138,51,183,96
kubis-4_png.rf.039b49c80f3316d77b147ad92d3d129c.jpg,640,640,Tidak Sehat,31,94,74,130
kubis-4_png.rf.039b49c80f3316d77b147ad92d3d129c.jpg,640,640,Tidak Sehat,50,161,83,191
kubis-4_png.rf.039b49c80f3316d77b147ad92d3d129c.jpg,640,640,Tidak Sehat,182,0,235,41
kubis-4_png.rf.039b49c80f3316d77b147ad92d3d129c.jpg,640,640,Tidak Sehat,170,147,225,197
kubis-4_png.rf.039b49c80f3316d77b147ad92d3d129c.jpg,640,640,Sehat,117,134,170,168
kubis-4_png.rf.039b49c80f3316d77b147ad92d3d129c.jpg,640,640,Sehat,66,73,107,114
kubis-4_png.rf.039b49c80f3316d77b147ad92d3d129c.jpg,640,640,Tidak Sehat,106,76,142,113
kubis-4_png.rf.039b49c80f3316d77b147ad92d3d129c.jpg,640,640,Tidak Sehat,1,1,37,53
kubis-4_png.rf.039b49c80f3316d77b147ad92d3d129c.jpg,640,640,Sehat,37,1,75,32
kubis-4_png.rf.039b49c80f3316d77b147ad92d3d129c.jpg,640,640,Sehat,46,41,91,82
kubis-4_png.rf.039b49c80f3316d77b147ad92d3d129c.jpg,640,640,Sehat,44,24,88,49
kubis-4_png.rf.039b49c80f3316d77b147ad92d3d129c.jpg,640,640,Sehat,18,61,60,103
kubis-4_png.rf.039b49c80f3316d77b147ad92d3d129c.jpg,640,640,Sehat,90,14,120,51
kubis-4_png.rf.039b49c80f3316d77b147ad92d3d129c.jpg,640,640,Sehat,120,2,174,52
kubis-4_png.rf.039b49c80f3316d77b147ad92d3d129c.jpg,640,640,Sehat,41,127,81,164
kubis-4_png.rf.039b49c80f3316d77b147ad92d3d129c.jpg,640,640,Tidak Sehat,73,112,120,168
kubis-4_png.rf.039b49c80f3316d77b147ad92d3d129c.jpg,640,640,Sehat,137,166,173,200
kubis-4_png.rf.039b49c80f3316d77b147ad92d3d129c.jpg,640,640,Sehat,143,198,192,238
